theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
disgust_brand_backlash,disgust_brand_backlash,zFm9FRxi0ZM,https://www.youtube.com/watch?v=zFm9FRxi0ZM,88,Who got offended by this??? And by all means I will agree that the commercial is stupid but not controversial,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Commenter disagrees with offense taken, calls commercial stupid but not controversial.",deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,26,Been a chef for over 30 years. I have never seen a kitchen that bad. I've seen some scary things that have made me walk right out. This tops all of them.,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Expresses strong disgust and shock at the kitchen's condition.,deepseek_v4pro_ai_labeling
fear_health_warning,fear_health_warning,5zWB4dLYChM,https://www.youtube.com/watch?v=5zWB4dLYChM,19,Terrie was a heroine,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and praise for Terrie.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,_Cd2WIxKRDk,https://www.youtube.com/watch?v=_Cd2WIxKRDk,148,This was not an explosion... it was setting on fire.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Factual correction without strong emotional tone.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,1PA0geOa4PM,https://www.youtube.com/watch?v=1PA0geOa4PM,24,If they got some candy they could have led him off the plane without dragging him off.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Criticizes forceful removal, implying unnecessary violence.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,liPlJ_ynd_Q,https://www.youtube.com/watch?v=liPlJ_ynd_Q,114,"Clearly, you don’t unstained the psychology of the add. It creates emotion by stereotyping. It takes narcissism and passes it off as a masculine trait. This is feminisms flipping the idea that” toxic feminism” is bad because that is what narcissists do. It creates an emotion that reinforces a filter you have in your head placed there by the repetition of marketing (it use to be called brainwashing [read the book “How Emotions are made”]). This has been going on for years. The strategy leading up to this was the advertisement that was degrading to women that were blamed on “Societies Stereotypes” to create the anger against men. The CEO of Proctor and Gamble talked about this, (using schemas against the public), on his 1994 interview on the Donahue show. I am not buying any of their products because I understand the implications. I am not in the sales funnel.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses strong disapproval and frustration towards advertising manipulation and gender stereotypes.,deepseek_v4pro_ai_labeling
automotive_brand_ad,automotive_brand_ad,M7FIvfx5J10,https://www.youtube.com/watch?v=M7FIvfx5J10,39,"To this day, this is still one of the most ambitious ads ever !",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and positive surprise about an ad's ambition.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,kQg2LMmpPn8,https://www.youtube.com/watch?v=kQg2LMmpPn8,171,I stopt eating McDonald's after i found out that there are more then 1300 different dna's in their meat including human meat.,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Expresses disgust at the idea of human DNA in McDonald's meat.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,KxAf8ZJvUPo,https://www.youtube.com/watch?v=KxAf8ZJvUPo,199,"Advertising trivializes that which is worthy, to glorify that which is shallow",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Philosophical observation without strong emotional expression.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,O15dxrBNuAQ,https://www.youtube.com/watch?v=O15dxrBNuAQ,200,It is a very cute and somewhat sad video that shows the great love of a father for his daughter and reflects the sad reality that many people have to go through.,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Comment expresses sadness about the reality depicted, despite acknowledging cuteness.",deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,91,"I'm not one to support big corporations, but have to give credit for this, well done and I hope you donate large sums of money to help with kids mental health!",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses reluctant praise and hope for charitable action.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,KxAf8ZJvUPo,https://www.youtube.com/watch?v=KxAf8ZJvUPo,98,"Ah Pepsi, for when they don't have Coke",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Observational comment about Pepsi vs Coke, no strong emotion.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,73,"There is just too much hate out there, when an ad like this can be seen as offensive. Okay, if you are against soda pop on principle, as I am, fine. I don't drink it except on rare occasions. But it's just a commercial.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Commenter expresses a balanced view, no strong emotion.",deepseek_v4pro_ai_labeling
movie_trailer_joy,movie_trailer_joy,LEjhY15eCx0,https://www.youtube.com/watch?v=LEjhY15eCx0,7,"1:49 this scene is perfect, I can’t 😭",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses admiration and emotional impact, crying emoji indicates overwhelming joy.",deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,-LZ_a5TER_0,https://www.youtube.com/watch?v=-LZ_a5TER_0,109,My personal phone had 0 service in some areas but my work phone (also verizon) had no service issues at all. It was quite an experience.,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,Unexpected difference between two phones from same carrier.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,kQg2LMmpPn8,https://www.youtube.com/watch?v=kQg2LMmpPn8,84,Because rich people can afford it. I'm actually really happy and grateful that their prices is way too high. I stopped going to Mcdonalds and have been eating healthier.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses happiness and gratitude for healthier eating due to high prices.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,O15dxrBNuAQ,https://www.youtube.com/watch?v=O15dxrBNuAQ,66,This clip never fails to leave me in tears coz it reminds me of my dad who always tells us 'everything is going to be fine' even though he's already too worried and stressed about where to find source of income to make ends meet. He stayed strong and cool to for us until his last breath. He passed away 4 years ago due to cardiac arrest. Hands down to all hardworking and responsible parents out there.,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Reminiscing about deceased father evokes sadness and loss.,deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,98,"Amazing advert, you’re stunning throughout this ad. Very perfect, pre ad, perfect. We’ll done dove, providing perfect models. Everytime is perfect, as they are. Perfection,",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and praise for the ad and models.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,229,"Instead just doing anti-smoking ads, they need to do _anti-vaping_ ads since that's what most kids are smoking today.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,States an opinion without strong emotional language.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,dhBxrfETXJA,https://www.youtube.com/watch?v=dhBxrfETXJA,199,"I'm glad they're getting exposed but all of these employees/owners are so stupid. All you have to say is ""Sir, this is private property and we do not give you consent to film here. I also would like for you to leave or I will call the police and have you trespassed"". Boom now at least your face isnt on the news of you looking like a lunatic.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses frustration and contempt towards employees/owners, calling them stupid.",deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,33,"This ad genuinely prevented so many people from smoking, despite being surrounded by it as a kid, I never had the urge to smoke a cigarette. She saved a lot of lives.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses gratitude and positive impact of ad on smoking prevention.,deepseek_v4pro_ai_labeling
tech_product_launch,tech_product_launch,n6pqGoXWZzo,https://www.youtube.com/watch?v=n6pqGoXWZzo,65,So the same as the iPhone 15 . Got it.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Sarcastic but no strong emotion; factual comparison.,deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,146,When the best Pepsi ad is made by Coca-Cola 😭🙏,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humor and praise for a rival's ad, laughing emoji indicates joy.",deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,_Cd2WIxKRDk,https://www.youtube.com/watch?v=_Cd2WIxKRDk,189,How come the battery was catching fire when poked at?,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,Expresses surprise and concern about battery fire.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,3Twl1soaBJM,https://www.youtube.com/watch?v=3Twl1soaBJM,139,I had a car accident this moment😢,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses sadness and distress about a car accident.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,tAlrXpn5MOc,https://www.youtube.com/watch?v=tAlrXpn5MOc,99,if im a kid i never gonna do that bc that is a heart attack of me,youtube_domain_training_comments_8000_unlabeled.csv,fear,negative,Expresses fear of having a heart attack.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,oZRywTkhwrA,https://www.youtube.com/watch?v=oZRywTkhwrA,78,At&T is expensive,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses dissatisfaction with AT&T's pricing.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,98,That one overheated phone in the back about to explode: 🗿👍,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Humorous observation with laughing emoji indicates amusement.,deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,91,"As some one who works in the food industry, this is disgusting and humiliating to me!",youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Expresses disgust and humiliation about food industry practices.,deepseek_v4pro_ai_labeling
sadness_psa,sadness_psa,B2rFTbvwteo,https://www.youtube.com/watch?v=B2rFTbvwteo,30,the memory of this video makes me slow down sometimes. good job psa making people,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses appreciation and positive reflection on the video's impact.,deepseek_v4pro_ai_labeling
automotive_controversy,automotive_controversy,ro262oyhZAI,https://www.youtube.com/watch?v=ro262oyhZAI,23,I’d call it a CyberPinto but that’s an insult to the Pinto.,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Sarcastic insult comparing to a notoriously bad car.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,MGxpkIK2lVs,https://www.youtube.com/watch?v=MGxpkIK2lVs,167,Kendall Jenner just wanted a check... anything for money,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Criticizes Kendall Jenner for being money-driven, implying greed.",deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,247,"All the passengers in the plane should have boycotted that plane, and left the plane in protest against the wrongful ejection of the passenger from the plane",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses outrage and calls for protest against wrongful ejection.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,179,them cola ad is makin me feel gross and them disrespectin about de resistance over greater power (da law enforcement)and also 4 putting a ho to act like de icon of resistance in 4 them ad. #kandallisamassiveho,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses disgust and anger at the ad, disrespect, and name-calling.",deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,164,"Who else remembers in the 90's, going into restaurants and being asked if you wanted the smoking or non smoking area? They even provided a nice ashtray at the table",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Nostalgic observation without strong emotional tone.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,yJTaGf5zURQ,https://www.youtube.com/watch?v=yJTaGf5zURQ,126,I am willing to give up my seat when we are at my destination.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Factual statement about giving up seat, no strong emotion.",deepseek_v4pro_ai_labeling
